Time::Relative Time!!R,Channel1_R1_Area::EGFP_R1_Area!!R,Channel1_R1_IntensityMean::EGFP_R1_IntensityMean!!R,Channel1_R1_IntensitySum1::EGFP_R1_IntensitySum1!!R,Channel1_R1_IntensityMaximum::EGFP_R1_IntensityMaximum!!R,Channel1_R2_Area::EGFP_R2_Area!!R,Channel1_R2_IntensityMean::EGFP_R2_IntensityMean!!R,Channel1_R2_IntensitySum1::EGFP_R2_IntensitySum1!!R,Channel1_R2_IntensityMaximum::EGFP_R2_IntensityMaximum!!R,Channel1_R3_Area::EGFP_R3_Area!!R,Channel1_R3_IntensityMean::EGFP_R3_IntensityMean!!R,Channel1_R3_IntensitySum1::EGFP_R3_IntensitySum1!!R,Channel1_R3_IntensityMaximum::EGFP_R3_IntensityMaximum!!R,Channel1_R4_Area::EGFP_R4_Area!!R,Channel1_R4_IntensityMean::EGFP_R4_IntensityMean!!R,Channel1_R4_IntensitySum1::EGFP_R4_IntensitySum1!!R,Channel1_R4_IntensityMaximum::EGFP_R4_IntensityMaximum!!R,Channel1_R5_Area::EGFP_R5_Area!!R,Channel1_R5_IntensityMean::EGFP_R5_IntensityMean!!R,Channel1_R5_IntensitySum1::EGFP_R5_IntensitySum1!!R,Channel1_R5_IntensityMaximum::EGFP_R5_IntensityMaximum!!R,Channel1_R6_Area::EGFP_R6_Area!!R,Channel1_R6_IntensityMean::EGFP_R6_IntensityMean!!R,Channel1_R6_IntensitySum1::EGFP_R6_IntensitySum1!!R,Channel1_R6_IntensityMaximum::EGFP_R6_IntensityMaximum!!R,Channel1_R7_Area::EGFP_R7_Area!!R,Channel1_R7_IntensityMean::EGFP_R7_IntensityMean!!R,Channel1_R7_IntensitySum1::EGFP_R7_IntensitySum1!!R,Channel1_R7_IntensityMaximum::EGFP_R7_IntensityMaximum!!R,Channel1_R8_Area::EGFP_R8_Area!!R,Channel1_R8_IntensityMean::EGFP_R8_IntensityMean!!R,Channel1_R8_IntensitySum1::EGFP_R8_IntensitySum1!!R,Channel1_R8_IntensityMaximum::EGFP_R8_IntensityMaximum!!R,Channel1_R9_Area::EGFP_R9_Area!!R,Channel1_R9_IntensityMean::EGFP_R9_IntensityMean!!R,Channel1_R9_IntensitySum1::EGFP_R9_IntensitySum1!!R,Channel1_R9_IntensityMaximum::EGFP_R9_IntensityMaximum!!R,Channel1_R10_Area::EGFP_R10_Area!!R,Channel1_R10_IntensityMean::EGFP_R10_IntensityMean!!R,Channel1_R10_IntensitySum1::EGFP_R10_IntensitySum1!!R,Channel1_R10_IntensityMaximum::EGFP_R10_IntensityMaximum!!R,Channel1_R11_Area::EGFP_R11_Area!!R,Channel1_R11_IntensityMean::EGFP_R11_IntensityMean!!R,Channel1_R11_IntensitySum1::EGFP_R11_IntensitySum1!!R,Channel1_R11_IntensityMaximum::EGFP_R11_IntensityMaximum!!R,Channel1_R12_Area::EGFP_R12_Area!!R,Channel1_R12_IntensityMean::EGFP_R12_IntensityMean!!R,Channel1_R12_IntensitySum1::EGFP_R12_IntensitySum1!!R,Channel1_R12_IntensityMaximum::EGFP_R12_IntensityMaximum!!R,Channel1_R13_Area::EGFP_R13_Area!!R,Channel1_R13_IntensityMean::EGFP_R13_IntensityMean!!R,Channel1_R13_IntensitySum1::EGFP_R13_IntensitySum1!!R,Channel1_R13_IntensityMaximum::EGFP_R13_IntensityMaximum!!R,Channel1_R14_Area::EGFP_R14_Area!!R,Channel1_R14_IntensityMean::EGFP_R14_IntensityMean!!R,Channel1_R14_IntensitySum1::EGFP_R14_IntensitySum1!!R,Channel1_R14_IntensityMaximum::EGFP_R14_IntensityMaximum!!R,Channel1_R15_Area::EGFP_R15_Area!!R,Channel1_R15_IntensityMean::EGFP_R15_IntensityMean!!R,Channel1_R15_IntensitySum1::EGFP_R15_IntensitySum1!!R,Channel1_R15_IntensityMaximum::EGFP_R15_IntensityMaximum!!R
5914.4081,3150.16,266.35287017167,1985927,370,2705.2675,230.88380446666,1478349,304,2344.875,266.41477477478,1478602,350,3060.59,243.25,1762103,319,3070.3075,240.04527315261,1744409,318,3358.4525,283.63240659202,2254594,388,3056.365,288.08142106718,2083981,391,2256.5725,298.84740685265,1596144,389,2345.72,245.84906340058,1364954,322,2183.9025,254.83923389437,1317264,349,2258.685,244.29985035541,1306027,317,2197,267.22442307692,1389567,339,2698.5075,255.81446688586,1633887,322,2863.2825,258.84639220894,1754202,335,2710.3375,257.70771628995,1653195,327
5924.4155,3150.16,266.32832618026,1985744,375,2705.2675,229.52131813213,1469625,304,2344.875,267.20072072072,1482964,343,3060.59,242.37548315848,1755768,312,3070.3075,239.33741571488,1739265,304,3358.4525,283.74940244056,2255524,385,3056.365,287.81199889411,2082032,408,2256.5725,294.21512825314,1571403,384,2345.72,249.25468299712,1383862,338,2183.9025,254.57554652738,1315901,333,2258.685,247.53516647961,1323323,319,2197,263.64634615385,1370961,358,2698.5075,257.27023641772,1643185,341,2863.2825,256.7063597462,1739699,326,2710.3375,258.87420109119,1660678,326
5934.423,3150.16,266.16456545064,1984523,380,2705.2675,231.00327971264,1479114,296,2344.875,266.35387387387,1478264,351,3060.59,242.74530646052,1758447,312,3070.3075,239.6499243154,1741536,323,3358.4525,282.81054220657,2248061,378,3056.365,288.06510920653,2083863,412,2256.5725,298.54839917618,1594547,385,2345.72,245.64301152738,1363810,322,2183.9025,254.68136970401,1316448,333,2258.685,244.79087167976,1308652,315,2197,266.58057692308,1386219,365,2698.5075,255.5962110537,1632493,333,2863.2825,258.62859672421,1752726,334,2710.3375,257.6388152767,1652753,324
5944.4304,3150.16,266.4081276824,1986339,365,2705.2675,229.80618460097,1471449,299,2344.875,267.39081081081,1484019,348,3060.59,242.05853119823,1753472,314,3070.3075,239.44337415715,1740035,307,3358.4525,283.49201157378,2253478,385,3056.365,287.98562344484,2083288,413,2256.5725,294.52181239468,1573041,365,2345.72,249.31105907781,1384175,324,2183.9025,254.98955310505,1318041,329,2258.685,247.7392442948,1324414,322,2197,263.94846153846,1372532,344,2698.5075,257.10208235478,1642111,334,2863.2825,256.73852737199,1739917,329,2710.3375,259.52470771629,1664851,326
5954.4379,3150.16,266.40557939914,1986320,363,2705.2675,231.08917694831,1479664,309,2344.875,265.69765765766,1474622,342,3060.59,242.85960795141,1759275,310,3070.3075,239.17696435943,1738099,308,3358.4525,282.8418669015,2248310,382,3056.365,287.93461432126,2082919,394,2256.5725,298.82082007115,1596002,385,2345.72,246.11869596542,1366451,319,2183.9025,254.99052041014,1318046,330,2258.685,244.41545080434,1306645,326,2197,266.99903846154,1388395,361,2698.5075,255.24659464537,1630260,331,2863.2825,258.41891692489,1751305,335,2710.3375,257.10210444271,1649310,338
5964.4454,3150.16,265.66845493562,1980824,368,2705.2675,229.09089489302,1466869,326,2344.875,267.38828828829,1484005,388,3060.59,242.01228602982,1753137,307,3070.3075,239.02050364662,1736962,312,3358.4525,283.2846898981,2251830,377,3056.365,288.27232513132,2085362,405,2256.5725,294.62029582475,1573567,382,2345.72,249.39463256484,1384639,322,2183.9025,254.61830141227,1316122,330,2258.685,247.59932659933,1323666,323,2197,263.43653846154,1369870,335,2698.5075,257.41584468452,1644115,333,2863.2825,256.28729526339,1736859,335,2710.3375,258.81075604053,1660271,335
5974.4528,3150.16,266.03701716738,1983572,354,2705.2675,231.0357644854,1479322,292,2344.875,265.83387387387,1475378,354,3060.59,241.96631695196,1752804,317,3070.3075,239.14930507775,1737898,305,3358.4525,282.28821235376,2243909,379,3056.365,287.45659386232,2079461,391,2256.5725,298.58116457592,1594722,384,2345.72,246.27521613833,1367320,320,2183.9025,254.71193654479,1316606,330,2258.685,244.67901234568,1308054,318,2197,266.98980769231,1388347,354,2698.5075,254.69422263974,1626732,346,2863.2825,258.49918843146,1751849,334,2710.3375,256.65783320343,1646460,327
5984.4603,3150.16,265.76086373391,1981513,359,2705.2675,229.37872872091,1468712,297,2344.875,267.62990990991,1485346,339,3060.59,241.87755383766,1752161,327,3070.3075,239.2998486308,1738992,315,3358.4525,283.43955214492,2253061,385,3056.365,287.8173901023,2082071,389,2256.5725,294.37109155589,1572236,374,2345.72,249.12121757925,1383121,336,2183.9025,255.01721803057,1318184,338,2258.685,247.34474373363,1322305,324,2197,264.00519230769,1372827,341,2698.5075,257.33458587756,1643596,332,2863.2825,255.6418769367,1732485,342,2710.3375,259.1343725643,1662347,349
5994.4677,3150.16,266.35354077253,1985932,361,2705.2675,231.05216304857,1479427,292,2344.875,265.09099099099,1471255,336,3060.59,241.93360022087,1752567,311,3070.3075,238.86486858401,1735831,313,3358.4525,281.69807522959,2239218,381,3056.365,287.04202377661,2076462,399,2256.5725,298.38475940835,1593673,377,2345.72,245.71847982709,1364229,330,2183.9025,254.56800154769,1315862,358,2258.685,244.66909839132,1308001,322,2197,266.86980769231,1387723,366,2698.5075,254.46109284484,1625243,322,2863.2825,258.09561752988,1749114,335,2710.3375,256.87778643804,1647871,343
6004.4752,3150.16,264.81934012876,1974493,373,2705.2675,229.19272216149,1467521,296,2344.875,267.66252252252,1485527,347,3060.59,241.83807288791,1751875,318,3070.3075,239.23696160727,1738535,308,3358.4525,283.70096867531,2255139,400,3056.365,288.52833840199,2087214,417,2256.5725,293.95431567122,1570010,394,2345.72,248.86599423631,1381704,322,2183.9025,254.77964790095,1316956,328,2258.685,247.32846988403,1322218,322,2197,263.30423076923,1369182,339,2698.5075,257.87145764835,1647025,348,2863.2825,255.32993950125,1730371,351,2710.3375,259.61652377241,1665440,331
6014.4827,3150.16,266.14699570816,1984392,372,2705.2675,231.24535374043,1480664,294,2344.875,265.54630630631,1473782,346,3060.59,241.62741579238,1750349,312,3070.3075,238.7594605752,1735065,308,3358.4525,281.61881997736,2238588,379,3056.365,286.8307990047,2074934,389,2256.5725,298.71035386632,1595412,376,2345.72,245.53422190202,1363206,314,2183.9025,254.15631650223,1313734,339,2258.685,244.27721661055,1305906,314,2197,266.55442307692,1386083,350,2698.5075,254.83889149836,1627656,333,2863.2825,258.14888593773,1749475,348,2710.3375,256.20155884645,1643533,328
6024.4901,3150.16,264.98631974249,1975738,366,2705.2675,228.75558332032,1464722,296,2344.875,267.88954954955,1486787,339,3060.59,241.54017117615,1749717,309,3070.3075,239.62900784368,1741384,307,3358.4525,283.2816706504,2251806,410,3056.365,288.1025711916,2084134,408,2256.5725,293.92267365662,1569841,372,2345.72,248.63778818444,1380437,326,2183.9025,255.46295221513,1320488,330,2258.685,247.14253647587,1321224,316,2197,263.84269230769,1371982,350,2698.5075,257.20353843745,1642759,339,2863.2825,255.5102552752,1731593,336,2710.3375,258.95229929852,1661179,328
6034.4976,3150.16,265.56571888412,1980058,379,2705.2675,231.23504607215,1480598,303,2344.875,264.91531531532,1470280,341,3060.59,241.36581998896,1748454,316,3070.3075,238.66451080226,1734375,318,3358.4525,280.78802365077,2231984,380,3056.365,286.47304395908,2072346,390,2256.5725,298.39561879798,1593731,381,2345.72,246.05655619597,1366106,315,2183.9025,253.50377248984,1310361,335,2258.685,244.15974560419,1305278,327,2197,266.33903846154,1384963,354,2698.5075,254.49851260373,1625482,340,2863.2825,258.23933894053,1750088,345,2710.3375,256.46640685892,1645232,325
6044.505,3150.16,264.56464592275,1972594,367,2705.2675,228.88396064345,1465544,295,2344.875,267.60972972973,1485234,346,3060.59,242.26490889012,1754967,314,3070.3075,239.04334663548,1737128,302,3358.4525,283.71983897346,2255289,385,3056.365,288.10326237213,2084139,412,2256.5725,293.78037820633,1569081,394,2345.72,248.6428314121,1380465,325,2183.9025,255.15225382086,1318882,335,2258.685,246.81818181818,1319490,331,2197,263.40923076923,1369728,332,2698.5075,257.35133865665,1643703,343,2863.2825,254.96311052088,1727885,348,2710.3375,258.66765393609,1659353,329
6054.5125,3150.16,265.7821888412,1981672,356,2705.2675,230.86693737311,1478241,311,2344.875,265.07027027027,1471140,333,3060.59,241.09097183876,1746463,315,3070.3075,238.25636438696,1731409,312,3358.4525,280.93634419424,2233163,379,3056.365,285.9029582527,2068222,400,2256.5725,297.5306122449,1589111,381,2345.72,246.31448126801,1367538,316,2183.9025,253.8934029793,1312375,321,2258.685,244.64534231201,1307874,318,2197,265.88230769231,1382588,346,2698.5075,254.1766087365,1623426,337,2863.2825,257.84373616645,1747407,341,2710.3375,255.67887763055,1640180,331
6064.5199,3150.16,264.3811695279,1971226,388,2705.2675,228.61455567703,1463819,291,2344.875,268.06,1487733,344,3060.59,242.40502484815,1755982,306,3070.3075,239.39163341131,1739659,306,3358.4525,283.28846395773,2251860,389,3056.365,288.16450096765,2084582,412,2256.5725,293.76408912189,1568994,376,2345.72,248.02413544669,1377030,312,2183.9025,255.06519636293,1318432,322,2258.685,246.40422745978,1317277,317,2197,264.08115384615,1373222,350,2698.5075,256.92312509786,1640968,346,2863.2825,254.66932270916,1725894,324,2710.3375,258.93686671863,1661080,331
6074.5274,3150.16,266.39230150215,1986221,385,2705.2675,230.8611588318,1478204,308,2344.875,264.91009009009,1470251,342,3060.59,240.7134180011,1743728,310,3070.3075,238.02366863905,1729718,309,3358.4525,281.05497546861,2234106,399,3056.365,286.29306054742,2071044,397,2256.5725,297.83149222992,1590718,382,2345.72,246.51963256484,1368677,323,2183.9025,253.23524859741,1308973,332,2258.685,244.25533108866,1305789,321,2197,265.79961538462,1382158,339,2698.5075,253.78863316111,1620948,323,2863.2825,258.03718459495,1748718,335,2710.3375,255.42291504287,1638538,331
6084.5349,3150.16,264.02883583691,1968599,362,2705.2675,228.32109948462,1461940,290,2344.875,268.05531531532,1487707,335,3060.59,242.21245168415,1754587,312,3070.3075,239.70070180267,1741905,313,3358.4525,283.31928544471,2252105,378,3056.365,288.22311307714,2085006,418,2256.5725,294.35255570118,1572137,381,2345.72,248.0480907781,1377163,320,2183.9025,255.24743664152,1319374,331,2258.685,246.74728769173,1319111,311,2197,264.09269230769,1373282,339,2698.5075,257.26475653672,1643150,329,2863.2825,254.81407702523,1726875,318,2710.3375,259.19204988309,1662717,332
6094.5423,3150.16,266.06826716738,1983805,367,2705.2675,231.33593627987,1481244,302,2344.875,264.46828828829,1467799,337,3060.59,240.28920485919,1740655,315,3070.3075,237.7084078712,1727427,308,3358.4525,280.68310479306,2231150,384,3056.365,285.88927287808,2068123,398,2256.5725,297.36790863134,1588242,385,2345.72,246.11941642651,1366455,314,2183.9025,252.68775391759,1306143,334,2258.685,244.18368873924,1305406,326,2197,265.01096153846,1378057,345,2698.5075,253.8983873493,1621649,324,2863.2825,257.87324774974,1747607,329,2710.3375,255.5041309431,1639059,324
6104.5498,3150.16,264.27199570816,1970412,364,2705.2675,227.83210994846,1458809,297,2344.875,267.44216216216,1484304,344,3060.59,242.26076753175,1754937,317,3070.3075,239.30287601486,1739014,314,3358.4525,283.75883758963,2255599,409,3056.365,288.25628974288,2085246,433,2256.5725,294.3102415278,1571911,369,2345.72,247.65255763689,1374967,321,2183.9025,255.4571483846,1320458,333,2258.685,246.04489337823,1315356,305,2197,264.30134615385,1374367,336,2698.5075,256.3793643338,1637495,340,2863.2825,254.38925778368,1723996,322,2710.3375,259.05596258769,1661844,374
6114.5572,3150.16,265.90450643777,1982584,377,2705.2675,231.02451975636,1479250,307,2344.875,264.28486486487,1466781,344,3060.59,239.81129210381,1737193,308,3070.3075,237.95775423146,1729239,317,3358.4525,280.21600201283,2227437,369,3056.365,284.96931158419,2061468,423,2256.5725,296.02134431754,1581050,384,2345.72,246.53854466859,1368782,324,2183.9025,253.16753724125,1308623,334,2258.685,244.75177702956,1308443,334,2197,265.34096153846,1379773,344,2698.5075,253.51369970252,1619192,323,2863.2825,257.60911907924,1745817,328,2710.3375,255.3580670304,1638122,334
6124.5647,3150.16,263.84401824034,1967221,366,2705.2675,228.16164297985,1460919,303,2344.875,267.84,1486512,342,3060.59,242.18511871894,1754389,304,3070.3075,239.2887023531,1738911,307,3358.4525,283.46886400805,2253294,390,3056.365,288.9524467791,2090282,401,2256.5725,294.06815203146,1570618,391,2345.72,247.17219020173,1372300,336,2183.9025,254.65060940221,1316289,325,2258.685,246.25346053124,1316471,329,2197,264.45596153846,1375171,342,2698.5075,256.97855018005,1641322,345,2863.2825,253.97550538586,1721192,363,2710.3375,258.5965705378,1658897,339
6134.5722,3150.16,266.1302306867,1984267,368,2705.2675,230.86475089802,1478227,299,2344.875,264.42522522523,1467560,356,3060.59,240.20334069575,1740033,310,3070.3075,237.46208889501,1725637,306,3358.4525,279.96930431501,2225476,386,3056.365,285.20569532762,2063178,383,2256.5725,296.28084628347,1582436,378,2345.72,246.0632204611,1366143,315,2183.9025,252.93944670149,1307444,326,2258.685,244.8125701459,1308768,322,2197,265.18942307692,1378985,345,2698.5075,253.36355096289,1618233,320,2863.2825,257.9839161871,1748357,332,2710.3375,254.95105222136,1635511,328
6144.5796,3150.16,263.17261266094,1962215,367,2705.2675,228.18428861471,1461064,293,2344.875,267.60972972973,1485234,339,3060.59,242.12299834346,1753939,307,3070.3075,239.10650887574,1737587,304,3358.4525,283.28594791798,2251840,372,3056.365,288.44926734863,2086642,404,2256.5725,294.73581726269,1574184,386,2345.72,247.34438040346,1373256,323,2183.9025,255.2406655059,1319339,329,2258.685,245.76393565283,1313854,306,2197,264.85730769231,1377258,341,2698.5075,256.94848911852,1641130,335,2863.2825,253.82514386897,1720173,335,2710.3375,258.93031956352,1661038,334
6154.5871,3150.16,265.72518776824,1981247,348,2705.2675,230.85990941746,1478196,305,2344.875,264.00720720721,1465240,354,3060.59,239.99516841524,1738525,313,3070.3075,236.87450116967,1721367,310,3358.4525,279.73128695433,2223584,374,3056.365,285.00331766658,2061714,407,2256.5725,296.0084253885,1580981,374,2345.72,246.93461815562,1370981,315,2183.9025,252.38498742503,1304578,333,2258.685,244.70089786757,1308171,317,2197,264.47557692308,1375273,356,2698.5075,253.46203225301,1618862,349,2863.2825,257.37523978161,1744232,331,2710.3375,254.97942322681,1635693,324
6164.5945,3150.16,263.06679184549,1961426,371,2705.2675,227.70997969702,1458027,288,2344.875,268.14252252252,1488191,344,3060.59,242.1200993926,1753918,315,3070.3075,239.58676207513,1741077,307,3358.4525,283.22191470625,2251331,391,3056.365,288.55004147083,2087371,411,2256.5725,294.72570679648,1574130,387,2345.72,247.01206772334,1371411,323,2183.9025,255.43915650996,1320365,339,2258.685,245.76374859708,1313853,317,2197,265.03211538462,1378167,349,2698.5075,256.56552372006,1638684,334,2863.2825,253.72834587576,1719517,335,2710.3375,258.62634450507,1659088,329
6174.602,3150.16,266.22103004292,1984944,377,2705.2675,230.78541308762,1477719,311,2344.875,263.98072072072,1465093,328,3060.59,239.58765875207,1735573,302,3070.3075,236.73386541902,1720345,319,3358.4525,279.49314379167,2221691,380,3056.365,285.16408625933,2062877,401,2256.5725,295.59745366036,1578786,381,2345.72,246.35410662824,1367758,315,2183.9025,251.90636486748,1302104,356,2258.685,245.17489711934,1310705,317,2197,264.48096153846,1375301,358,2698.5075,252.67887897291,1613860,325,2863.2825,257.51158329644,1745156,324,2710.3375,254.29540140296,1631305,341
6184.6095,3150.16,263.25174356223,1962805,388,2705.2675,227.92425425582,1459399,305,2344.875,267.64054054054,1485405,344,3060.59,241.6227222529,1750315,322,3070.3075,239.56515756158,1740920,310,3358.4525,283.46408353252,2253256,387,3056.365,288.60879181642,2087796,402,2256.5725,294.74517880547,1574234,377,2345.72,246.74387608069,1369922,317,2183.9025,255.46759527955,1320512,331,2258.685,245.77871305649,1313933,316,2197,265.02788461539,1378145,342,2698.5075,256.18772506654,1636271,332,2863.2825,253.44341153903,1717586,342,2710.3375,258.26703039751,1656783,327
6194.6169,3150.16,265.99570815451,1983264,381,2705.2675,230.5614555677,1476285,293,2344.875,264.62666666667,1468678,354,3060.59,239.94133075649,1738135,309,3070.3075,237.37801018302,1725026,311,3358.4525,280.03384073468,2225989,380,3056.365,285.07533867846,2062235,386,2256.5725,295.84647069837,1580116,382,2345.72,246.71811959654,1369779,316,2183.9025,252.10118011221,1303111,322,2258.685,245.15226337449,1310584,313,2197,264.63384615385,1376096,341,2698.5075,253.58165022702,1619626,320,2863.2825,257.08735428656,1742281,351,2710.3375,254.92517537023,1635345,328
6204.6244,3150.16,262.48497854077,1957088,357,2705.2675,228.32672184913,1461976,289,2344.875,267.64972972973,1485456,372,3060.59,242.45513528437,1756345,314,3070.3075,239.56708407871,1740934,308,3358.4525,283.42370109448,2252935,383,3056.365,288.8270666298,2089375,400,2256.5725,294.88354240779,1574973,374,2345.72,246.57132564842,1368964,322,2183.9025,255.58657380538,1321127,337,2258.685,245.4543583988,1312199,326,2197,265.09615384615,1378500,345,2698.5075,255.95803976828,1634804,332,2863.2825,254.3196104471,1723524,331,2710.3375,258.13858144973,1655959,343
6214.6318,3150.16,266.37969420601,1986127,388,2705.2675,230.29533031392,1474581,293,2344.875,264.18810810811,1466244,341,3060.59,240.04334621756,1738874,306,3070.3075,236.64276868034,1719683,301,3358.4525,279.78613662096,2224020,387,3056.365,284.73983964612,2059808,391,2256.5725,296.13031267553,1581632,386,2345.72,247.28458213257,1372924,316,2183.9025,251.99516347456,1302563,323,2258.685,245.60736999626,1313017,318,2197,264.56923076923,1375760,348,2698.5075,253.67292938782,1620209,337,2863.2825,256.99616349417,1741663,339,2710.3375,255.54575214341,1639326,325
6224.6393,3150.16,262.7125804721,1958785,375,2705.2675,228.37029517414,1462255,302,2344.875,267.06054054054,1482186,337,3060.59,242.16896742131,1754272,335,3070.3075,239.4106233659,1739797,316,3358.4525,283.44433262046,2253099,393,3056.365,288.54382084601,2087326,404,2256.5725,295.52799101292,1578415,378,2345.72,246.57979106628,1369011,317,2183.9025,255.23776359064,1319324,334,2258.685,245.26487093154,1311186,321,2197,265.21192307692,1379102,373,2698.5075,256.02364177235,1635223,331,2863.2825,254.02478972997,1721526,322,2710.3375,257.5309431021,1652061,333
6234.6467,3150.16,266.37956008584,1986126,368,2705.2675,230.18194596283,1473855,297,2344.875,264.03423423423,1465390,335,3060.59,239.42573163998,1734400,314,3070.3075,236.7706068529,1720612,302,3358.4525,278.97219776073,2217550,403,3056.365,284.5113353608,2058155,387,2256.5725,295.03126755289,1575762,380,2345.72,247.28097982709,1372904,320,2183.9025,252.20061907526,1303625,324,2258.685,244.92012719791,1309343,313,2197,264.39384615385,1374848,340,2698.5075,253.41834977298,1618583,326,2863.2825,256.53902906891,1738565,327,2710.3375,255.31862821512,1637869,333
6244.6542,3150.16,262.3688304721,1956222,363,2705.2675,228.49508043105,1463054,298,2344.875,267.45297297297,1484364,346,3060.59,242.0169795693,1753171,321,3070.3075,239.85110774735,1742998,302,3358.4525,283.29953453265,2251948,385,3056.365,288.63339784352,2087974,402,2256.5725,295.46077513574,1578056,377,2345.72,246.30421469741,1367481,330,2183.9025,255.10814470884,1318654,337,2258.685,245.00542461654,1309799,311,2197,265.21980769231,1379143,335,2698.5075,255.68780335056,1633078,329,2863.2825,253.85686882101,1720388,337,2710.3375,257.65580670304,1652862,344
6254.6617,3150.16,266.20278969957,1984808,362,2705.2675,230.03888802124,1472939,299,2344.875,264.16198198198,1466099,349,3060.59,239.10905577029,1732106,304,3070.3075,236.57988165681,1719226,304,3358.4525,279.36419675431,2220666,380,3056.365,284.60671827481,2058845,395,2256.5725,294.84871746864,1574787,374,2345.72,246.9265129683,1370936,320,2183.9025,251.64790094796,1300768,331,2258.685,245.36382341938,1311715,313,2197,263.72865384615,1371389,337,2698.5075,253.24440269297,1617472,331,2863.2825,256.15213221189,1735943,329,2710.3375,255.47529228371,1638874,329
6264.6691,3150.16,262.47746781116,1957032,388,2705.2675,228.18272684679,1461054,299,2344.875,266.77873873874,1480622,337,3060.59,242.43484262838,1756198,309,3070.3075,239.21040319251,1738342,315,3358.4525,283.49616303938,2253511,412,3056.365,288.81614597733,2089296,401,2256.5725,295.58060288336,1578696,377,2345.72,246.01404899135,1365870,318,2183.9025,255.65196362933,1321465,334,2258.685,244.72053872054,1308276,310,2197,265.15711538462,1378817,358,2698.5075,255.41803663692,1631355,325,2863.2825,253.98155526044,1721233,315,2710.3375,257.10600155885,1649335,331
6274.6766,3150.16,266.16858905579,1984553,364,2705.2675,229.61127596439,1470201,291,2344.875,264.32630630631,1467011,351,3060.59,238.99351187189,1731269,312,3070.3075,236.17159763314,1716259,307,3358.4525,278.77644986791,2215994,366,3056.365,284.43834669616,2057627,408,2256.5725,294.6335892155,1573638,382,2345.72,247.03566282421,1371542,332,2183.9025,251.98587734572,1302515,373,2258.685,245.0772540217,1310183,327,2197,263.58903846154,1370663,332,2698.5075,253.69469234382,1620348,330,2863.2825,255.80551866608,1733594,333,2710.3375,255.36523772408,1638168,336
6284.684,3150.16,261.97170064378,1953261,363,2705.2675,228.08324223021,1460417,290,2344.875,266.41693693694,1478614,362,3060.59,242.14757040309,1754117,318,3070.3075,239.35929544516,1739424,307,3358.4525,282.81192602843,2248072,393,3056.365,288.17514514791,2084659,415,2256.5725,295.33158584535,1577366,380,2345.72,245.68912103746,1364066,316,2183.9025,255.43586767266,1320348,326,2258.685,244.45024317247,1306831,313,2197,265.24692307692,1379284,353,2698.5075,255.28495381243,1630505,335,2863.2825,254.55511288181,1725120,344,2710.3375,257.17334372564,1649767,331
