Time::Relative Time!!R,Channel1_R1_Area::EGFP_R1_Area!!R,Channel1_R1_IntensityMean::EGFP_R1_IntensityMean!!R,Channel1_R1_IntensitySum1::EGFP_R1_IntensitySum1!!R,Channel1_R1_IntensityMaximum::EGFP_R1_IntensityMaximum!!R,Channel1_R2_Area::EGFP_R2_Area!!R,Channel1_R2_IntensityMean::EGFP_R2_IntensityMean!!R,Channel1_R2_IntensitySum1::EGFP_R2_IntensitySum1!!R,Channel1_R2_IntensityMaximum::EGFP_R2_IntensityMaximum!!R,Channel1_R3_Area::EGFP_R3_Area!!R,Channel1_R3_IntensityMean::EGFP_R3_IntensityMean!!R,Channel1_R3_IntensitySum1::EGFP_R3_IntensitySum1!!R,Channel1_R3_IntensityMaximum::EGFP_R3_IntensityMaximum!!R,Channel1_R4_Area::EGFP_R4_Area!!R,Channel1_R4_IntensityMean::EGFP_R4_IntensityMean!!R,Channel1_R4_IntensitySum1::EGFP_R4_IntensitySum1!!R,Channel1_R4_IntensityMaximum::EGFP_R4_IntensityMaximum!!R,Channel1_R5_Area::EGFP_R5_Area!!R,Channel1_R5_IntensityMean::EGFP_R5_IntensityMean!!R,Channel1_R5_IntensitySum1::EGFP_R5_IntensitySum1!!R,Channel1_R5_IntensityMaximum::EGFP_R5_IntensityMaximum!!R,Channel1_R6_Area::EGFP_R6_Area!!R,Channel1_R6_IntensityMean::EGFP_R6_IntensityMean!!R,Channel1_R6_IntensitySum1::EGFP_R6_IntensitySum1!!R,Channel1_R6_IntensityMaximum::EGFP_R6_IntensityMaximum!!R,Channel1_R7_Area::EGFP_R7_Area!!R,Channel1_R7_IntensityMean::EGFP_R7_IntensityMean!!R,Channel1_R7_IntensitySum1::EGFP_R7_IntensitySum1!!R,Channel1_R7_IntensityMaximum::EGFP_R7_IntensityMaximum!!R,Channel1_R8_Area::EGFP_R8_Area!!R,Channel1_R8_IntensityMean::EGFP_R8_IntensityMean!!R,Channel1_R8_IntensitySum1::EGFP_R8_IntensitySum1!!R,Channel1_R8_IntensityMaximum::EGFP_R8_IntensityMaximum!!R,Channel1_R9_Area::EGFP_R9_Area!!R,Channel1_R9_IntensityMean::EGFP_R9_IntensityMean!!R,Channel1_R9_IntensitySum1::EGFP_R9_IntensitySum1!!R,Channel1_R9_IntensityMaximum::EGFP_R9_IntensityMaximum!!R,Channel1_R10_Area::EGFP_R10_Area!!R,Channel1_R10_IntensityMean::EGFP_R10_IntensityMean!!R,Channel1_R10_IntensitySum1::EGFP_R10_IntensitySum1!!R,Channel1_R10_IntensityMaximum::EGFP_R10_IntensityMaximum!!R,Channel1_R11_Area::EGFP_R11_Area!!R,Channel1_R11_IntensityMean::EGFP_R11_IntensityMean!!R,Channel1_R11_IntensitySum1::EGFP_R11_IntensitySum1!!R,Channel1_R11_IntensityMaximum::EGFP_R11_IntensityMaximum!!R,Channel1_R12_Area::EGFP_R12_Area!!R,Channel1_R12_IntensityMean::EGFP_R12_IntensityMean!!R,Channel1_R12_IntensitySum1::EGFP_R12_IntensitySum1!!R,Channel1_R12_IntensityMaximum::EGFP_R12_IntensityMaximum!!R,Channel1_R13_Area::EGFP_R13_Area!!R,Channel1_R13_IntensityMean::EGFP_R13_IntensityMean!!R,Channel1_R13_IntensitySum1::EGFP_R13_IntensitySum1!!R,Channel1_R13_IntensityMaximum::EGFP_R13_IntensityMaximum!!R,Channel1_R14_Area::EGFP_R14_Area!!R,Channel1_R14_IntensityMean::EGFP_R14_IntensityMean!!R,Channel1_R14_IntensitySum1::EGFP_R14_IntensitySum1!!R,Channel1_R14_IntensityMaximum::EGFP_R14_IntensityMaximum!!R
"Ms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18043.4479,10604.75,175.54430278885,4406162,246,10587.85,392.70283320032,9841133,550,10595.8775,174.82076637825,4384330,240,10585.7375,277.57273997206,6954585,414,10582.78,167.05481475567,4184389,240,10598.835,179.07534082755,4492284,263,10589.9625,304.88015160583,7641821,454,10589.54,215.25371050112,5395119,303,10594.1875,183.88159521436,4610831,275,10584.0475,264.75897169774,6632477,407,10588.2725,178.27337296995,4467709,258,10584.47,454.00123742615,11373639,644,10596.7225,184.19600494398,4619820,357,10591.6525,297.56571861662,7459675,441
18053.4554,10604.75,175.95760956175,4416536,251,10587.85,390.07889066241,9775377,541,10595.8775,174.29423023247,4371125,255,10585.7375,275.81141488725,6910455,421,10582.78,167.51856435644,4196005,240,10598.835,179.36673841984,4499594,252,10589.9625,316.35192499501,7929361,457,10589.54,213.00039897862,5338642,297,10594.1875,183.81304087737,4609112,278,10584.0475,261.97880324139,6562831,384,10588.2725,178.74813455169,4479607,239,10584.47,454.62270477407,11389208,621,10596.7225,184.20561381125,4620061,258,10591.6525,292.30372172803,7327762,443
18063.4629,10604.75,175.29788844622,4399977,247,10587.85,390.8870311253,9795629,541,10595.8775,174.79452928745,4383672,239,10585.7375,271.26393933347,6796518,406,10582.78,166.92202970297,4181063,238,10598.835,178.75468388743,4484240,253,10589.9625,324.81328545781,8141445,460,10589.54,212.31188158315,5321385,289,10594.1875,183.81268195414,4609103,263,10584.0475,257.48505049699,6450258,413,10588.2725,178.23219344799,4466677,244,10584.47,452.75019958486,11342298,642,10596.7225,183.99230493202,4614711,252,10591.6525,289.27472176792,7251828,421
18073.4703,10604.75,175.88908366534,4414816,237,10587.85,388.11476456504,9726156,536,10595.8775,174.29462897245,4371135,246,10585.7375,269.45643584115,6751231,410,10582.78,167.48694506547,4195213,236,10598.835,179.40157856972,4500468,251,10589.9625,335.02513464991,8397405,482,10589.54,209.80777210342,5258622,300,10594.1875,183.83828514457,4609745,279,10584.0475,255.34501616702,6396648,402,10588.2725,178.80782889749,4481103,253,10584.47,453.74996008303,11367344,622,10596.7225,184.12623101152,4618070,260,10591.6525,284.51206669592,7132433,426
18083.4778,10604.75,175.35820717132,4401491,260,10587.85,389.17142857143,9752636,553,10595.8775,174.73587463615,4382201,244,10585.7375,264.73522251048,6632941,398,10582.78,166.71438837432,4175862,253,10598.835,178.84792314438,4486579,247,10589.9625,342.21456213844,8577608,504,10589.54,209.44019310565,5249409,293,10594.1875,183.56171485543,4602810,263,10584.0475,250.9680651471,6287001,369,10588.2725,178.18790152029,4465567,246,10584.47,451.92447708766,11321612,655,10596.7225,184.04226306766,4615964,266,10591.6525,281.4736926084,7056264,422
18093.4852,10604.75,175.62123505976,4408093,244,10587.85,386.18292098963,9677744,550,10595.8775,174.32122492922,4371802,242,10585.7375,262.923967272,6587560,403,10582.78,167.48311242415,4195117,234,10598.835,179.43936857211,4501416,246,10589.9625,350.97578296429,8797208,491,10589.54,207.66270347909,5204858,313,10594.1875,183.78771684945,4608477,273,10584.0475,249.22190730909,6243258,362,10588.2725,178.91700251387,4483839,246,10584.47,452.83123103944,11344328,621,10596.7225,184.12571269088,4618057,258,10591.6525,276.76460967729,6938212,416
18103.4927,10604.75,175.39657370518,4402454,242,10587.85,387.2328810854,9704056,536,10595.8775,174.66146975557,4380335,271,10585.7375,258.16395928956,6468298,381,10582.78,166.79563238582,4177897,231,10598.835,178.90253527864,4487949,249,10589.9625,356.68920805905,8940415,510,10589.54,206.9457389084,5186888,309,10594.1875,183.52522432702,4601895,267,10584.0475,244.65985389805,6128974,369,10588.2725,177.95235625075,4459664,243,10584.47,450.2925514929,11280729,630,10596.7225,184.0479247239,4616106,269,10591.6525,273.60205831904,6858930,398
18113.5002,10604.75,175.75274900398,4411394,236,10587.85,383.63655227454,9613932,565,10595.8775,174.26540133179,4370402,251,10585.7375,256.16184394333,6418135,398,10582.78,167.53413446183,4196395,242,10598.835,179.12871721279,4493623,248,10589.9625,363.74322760822,9117224,515,10589.54,205.09707149697,5140553,283,10594.1875,183.95457627119,4612661,275,10584.0475,242.91461418706,6085254,364,10588.2725,178.8808108216,4482932,270,10584.47,450.61320453457,11288762,621,10596.7225,184.03225549221,4615713,245,10591.6525,269.42255375165,6754154,397
18123.5076,10604.75,175.25517928287,4398905,251,10587.85,384.69832402235,9640540,547,10595.8775,174.52801148371,4376988,250,10585.7375,251.90892037518,6311578,374,10582.78,166.71027626956,4175759,234,10598.835,178.79075978634,4485145,254,10589.9625,368.94306802314,9247558,520,10589.54,204.66697255027,5129773,284,10594.1875,183.57507477567,4603145,279,10584.0475,239.00419144944,5987294,368,10588.2725,178.01029488049,4461116,255,10584.47,448.04833945394,11224507,618,10596.7225,184.0010765121,4614931,260,10591.6525,266.25082771551,6674642,422
18133.5151,10604.75,175.66067729084,4409083,245,10587.85,381.20510774142,9553000,544,10595.8775,174.40763188325,4373969,251,10585.7375,250.14029135901,6267265,363,10582.78,167.38146758224,4192571,241,10598.835,179.48066650722,4502452,252,10589.9625,374.97721923,9398804,512,10589.54,202.81395627194,5083329,283,10594.1875,183.72917248255,4607009,262,10584.0475,237.48684683246,5949283,359,10588.2725,178.78009656438,4480408,255,10584.47,448.87949065943,11245329,628,10596.7225,183.94713129461,4613578,275,10591.6525,262.0453548207,6569215,395
18143.5225,10604.75,175.50693227092,4405224,242,10587.85,381.79333599362,9567741,536,10595.8775,174.7327245903,4382122,248,10585.7375,245.69439233686,6155873,380,10582.78,166.67418556372,4174855,265,10598.835,178.76193893008,4484422,263,10589.9625,379.20726112109,9504830,520,10589.54,202.37938876476,5072437,287,10594.1875,183.44083748754,4599779,280,10584.0475,233.72136840845,5854954,346,10588.2725,178.05654203743,4462275,245,10584.47,445.69339773272,11165511,614,10596.7225,183.87783581197,4611840,268,10591.6525,259.28158283139,6499930,378
18153.53,10604.75,175.89912350598,4415068,235,10587.85,378.30822027135,9480404,526,10595.8775,174.42804737031,4374481,248,10585.7375,244.00886050689,6113642,363,10582.78,167.32226125838,4191088,246,10598.835,179.44542772861,4501568,256,10589.9625,383.85210452823,9621253,538,10589.54,201.1795802745,5042365,288,10594.1875,183.94751744766,4612484,279,10584.0475,232.70899365295,5829593,348,10588.2725,178.90906188899,4483640,257,10584.47,446.23626856139,11179111,633,10596.7225,183.95737809497,4613835,262,10591.6525,255.78619011528,6412304,382
18163.5375,10604.75,175.63952191235,4408552,258,10587.85,378.80083798883,9492749,536,10595.8775,174.49914270904,4376264,236,10585.7375,239.93019357414,6011451,359,10582.78,166.87603800703,4179911,237,10598.835,178.69887586702,4482840,248,10589.9625,387.23347297028,9706007,557,10589.54,200.58729652091,5027520,280,10594.1875,183.57822532403,4603224,274,10584.0475,229.30976807313,5744439,328,10588.2725,178.00770120905,4461051,243,10584.47,442.55692160307,11086936,635,10596.7225,184.22016666002,4620426,256,10591.6525,252.62814631617,6333135,389
18173.5449,10604.75,175.72099601594,4410597,263,10587.85,375.14840383081,9401219,548,10595.8775,174.4890944615,4376012,245,10585.7375,238.52991418879,5976367,360,10582.78,167.50834397956,4195749,237,10598.835,179.52120704776,4503469,255,10589.9625,390.95535607421,9799296,543,10589.54,199.43592403447,4998662,281,10594.1875,184.03716849452,4614732,266,10584.0475,228.28206458824,5718694,328,10588.2725,178.96851681896,4485130,240,10584.47,443.32220980361,11106108,640,10596.7225,183.95315178821,4613729,250,10591.6525,249.47006262715,6253965,376
18183.5524,10604.75,175.40334661355,4402624,245,10587.85,375.1003990423,9400016,554,10595.8775,174.62462618127,4379411,259,10585.7375,234.35992815805,5871888,339,10582.78,166.90214787608,4180565,246,10598.835,178.85218847166,4486686,247,10589.9625,393.62928386196,9866318,563,10589.54,199.00742100223,4987922,269,10594.1875,183.52231306082,4601822,290,10584.0475,224.65893577103,5627931,338,10588.2725,178.15977016081,4464862,250,10584.47,438.37653680345,10982209,627,10596.7225,183.96961843627,4614142,250,10591.6525,246.34097889824,6175522,379
18193.5598,10604.75,175.5928685259,4407381,244,10587.85,370.07186751796,9274001,524,10595.8775,174.31464571953,4371637,239,10585.7375,232.9374575933,5836248,333,10582.78,167.29008304056,4190282,244,10598.835,179.47799569481,4502385,249,10589.9625,396.07640135647,9927655,548,10589.54,197.57436961379,4952004,269,10594.1875,183.90987038883,4611540,264,10584.0475,223.60612350804,5601557,313,10588.2725,178.83819480468,4481864,253,10584.47,437.86907232956,10969496,621,10596.7225,183.68665523703,4607045,251,10591.6525,243.39742311221,6101730,376
18203.5673,10604.75,175.50378486056,4405145,238,10587.85,369.05442936951,9248504,529,10595.8775,174.4695960764,4375523,252,10585.7375,229.03544202754,5738483,348,10582.78,166.59849089748,4172959,234,10598.835,178.68651837678,4482530,249,10589.9625,398.24584081388,9982032,561,10589.54,197.14762208746,4941308,302,10594.1875,183.38452642074,4598367,285,10584.0475,220.13608239192,5514629,322,10588.2725,178.08738677627,4463048,251,10584.47,433.50606737985,10860194,600,10596.7225,183.85351461266,4611230,260,10591.6525,240.39945749731,6026574,346
18213.5747,10604.75,175.49203187251,4404850,242,10587.85,364.20650438947,9127015,515,10595.8775,174.20487260258,4368884,239,10585.7375,227.6964677709,5704935,333,10582.78,167.13577930374,4186417,241,10598.835,179.39109463446,4500205,240,10589.9625,399.99708757231,10025927,550,10589.54,195.9979253112,4912492,268,10594.1875,183.76059820538,4607797,260,10584.0475,219.47151810307,5497981,311,10588.2725,178.67974143091,4477893,250,10584.47,432.83222896376,10843313,620,10596.7225,183.54973884614,4603611,256,10591.6525,237.51473931948,5954257,345
18223.5822,10604.75,175.35262948207,4401351,235,10587.85,362.14477254589,9075348,513,10595.8775,174.19637944097,4368671,240,10585.7375,223.99257633207,5612134,338,10582.78,166.66679974449,4174670,231,10598.835,178.57043769433,4479618,246,10589.9625,402.15555555556,10080029,564,10589.54,195.42822374721,4898213,273,10594.1875,183.24833499502,4594952,262,10584.0475,216.63674104826,5426967,308,10588.2725,178.02146761901,4461396,240,10584.47,427.70680983554,10714911,603,10596.7225,183.77046369762,4609147,249,10591.6525,235.17292273326,5895550,345
18233.5897,10604.75,175.52932270916,4405786,238,10587.85,356.55103750998,8935169,532,10595.8775,174.28669404681,4370936,253,10585.7375,222.91702255039,5585186,320,10582.78,167.09829128074,4185478,238,10598.835,179.26325440485,4496998,259,10589.9625,403.20383004189,10106304,563,10589.54,194.73631503351,4880871,269,10594.1875,183.72007976072,4606781,266,10584.0475,215.73514031376,5404381,315,10588.2725,178.56194884482,4474941,258,10584.47,425.70449465113,10664749,608,10596.7225,183.48347354571,4601949,256,10591.6525,232.31692528621,5823953,355
18243.5971,10604.75,175.41952191235,4403030,244,10587.85,353.7358339984,8864620,529,10595.8775,174.0805056023,4365765,247,10585.7375,219.51718219916,5500003,320,10582.78,166.44686202491,4169161,253,10598.835,178.51702144623,4478278,250,10589.9625,404.5578695392,10140243,580,10589.54,194.05928822215,4863902,268,10594.1875,183.08881355932,4590952,258,10584.0475,212.88491477386,5332980,295,10588.2725,178.09440964048,4463224,265,10584.47,418.70908510299,10489500,611,10596.7225,183.90032295363,4612404,256,10591.6525,229.60014360365,5755846,339
18253.6046,10604.75,175.49752988048,4404988,242,10587.85,347.78383878691,8715463,505,10595.8775,174.03102197057,4364524,236,10585.7375,218.27882658152,5468976,312,10582.78,166.88166719898,4180052,258,10598.835,179.11600095671,4493304,259,10589.9625,404.80502692998,10146438,551,10589.54,193.31096393233,4845146,277,10594.1875,183.52789631107,4601962,263,10584.0475,212.09013612231,5313070,311,10588.2725,178.46729978852,4472569,252,10584.47,416.98371387514,10446276,579,10596.7225,183.29233284159,4597155,251,10591.6525,227.88802903985,5712925,338
18263.612,10604.75,175.58780876494,4407254,245,10587.85,345.22007182761,8651215,496,10595.8775,174.28848837673,4370981,241,10585.7375,215.40435042906,5396956,309,10582.78,166.82162248483,4178548,244,10598.835,178.59292035398,4480182,256,10589.9625,406.82365848793,10197035,559,10589.54,193.08889243537,4839580,276,10594.1875,183.22723828515,4594423,275,10584.0475,209.8085106383,5255913,294,10588.2725,178.29831211843,4468334,253,10584.47,409.52566661344,10259437,590,10596.7225,183.84769347315,4611084,255,10591.6525,224.90765487255,5638210,328
18273.6195,10604.75,175.47406374502,4404399,246,10587.85,338.009896249,8470528,488,10595.8775,174.08373539615,4365846,258,10585.7375,214.07455597685,5363638,327,10582.78,166.86290322581,4179582,243,10598.835,179.15510643387,4494285,249,10589.9625,406.10847795731,10179109,556,10589.54,192.10417331631,4814899,256,10594.1875,183.63784646062,4604719,316,10584.0475,208.84822961159,5231857,300,10588.2725,178.38362395754,4470472,243,10584.47,406.2824524988,10178188,577,10596.7225,183.1461664208,4593489,255,10591.6525,223.45665961945,5601835,317
18283.627,10604.75,175.73729083665,4411006,250,10587.85,335.28830806065,8402325,481,10595.8775,174.26061645201,4370282,244,10585.7375,211.50273398523,5299201,312,10582.78,166.69574417119,4175395,234,10598.835,178.44913497568,4476575,254,10589.9625,408.2592459605,10233018,577,10589.54,191.87160868178,4809070,273,10594.1875,183.26416749751,4595349,273,10584.0475,206.87776935053,5182495,294,10588.2725,178.12956386417,4464105,265,10584.47,398.74317419767,9989314,571,10596.7225,183.95036083091,4613659,247,10591.6525,220.68395229168,5532326,322
18293.6344,10604.75,175.5390438247,4406030,249,10587.85,328.49577015164,8232104,484,10595.8775,174.04553610591,4364888,247,10585.7375,210.37633206945,5270979,307,10582.78,166.83587511977,4178905,234,10598.835,179.06106991948,4491926,255,10589.9625,406.42158388191,10186957,557,10589.54,191.13501436323,4790608,272,10594.1875,183.62352941177,4604360,309,10584.0475,206.04550716538,5161646,311,10588.2725,178.77107856829,4480182,245,10584.47,394.65727287243,9886954,558,10596.7225,183.08029982856,4591837,258,10591.6525,219.20774661933,5495319,331
18303.6419,10604.75,178.37788844622,4477285,250,10587.85,325.3485235435,8153234,459,10595.8775,174.16786953228,4367956,246,10585.7375,207.89950109759,5208922,291,10582.78,166.73961992974,4176494,245,10598.835,178.5362353504,4478760,243,10589.9625,408.07404747656,10228376,566,10589.54,190.93636291095,4785629,263,10594.1875,183.12801595214,4591935,260,10584.0475,203.83457746198,5106260,288,10588.2725,180.0531104106,4512311,246,10584.47,386.81618234073,9690519,538,10596.7225,183.57509668674,4604247,248,10591.6525,216.72807052535,5433156,313
18313.6493,10604.75,184.24322709163,4624505,249,10587.85,318.61967278532,7984609,461,10595.8775,174.2260855696,4369416,247,10585.7375,206.64063061265,5177381,306,10582.78,166.64025071862,4174005,232,10598.835,178.86466555051,4486999,249,10589.9625,406.19289846399,10181225,562,10589.54,190.19342483243,4767008,268,10594.1875,183.54711864407,4602444,277,10584.0475,203.28865115165,5092584,280,10588.2725,186.40497186864,4671495,283,10584.47,382.33893501517,9578355,544,10596.7225,182.74052071289,4583315,253,10591.6525,215.31301607563,5397682,307
18323.6568,10604.75,194.09011952191,4871662,280,10587.85,315.35391061453,7902769,451,10595.8775,173.96909765142,4362971,251,10585.7375,204.39604869288,5121143,298,10582.78,166.55445544555,4171856,232,10598.835,178.35262696325,4474154,256,10589.9625,407.76688609615,10220677,562,10589.54,190.05904883498,4763640,262,10594.1875,183.10931206381,4591466,263,10584.0475,201.7221268612,5053341,284,10588.2725,196.36335341766,4921062,300,10584.47,375.23642822928,9400423,524,10596.7225,183.68258841354,4606943,249,10591.6525,212.93198771391,5337992,307
18333.6642,10604.75,204.51430278885,5133309,297,10587.85,309.48954509178,7755808,443,10595.8775,174.18011084972,4368263,242,10585.7375,203.25903013371,5092655,286,10582.78,166.58248163526,4172558,237,10598.835,178.90915251535,4488115,270,10589.9625,405.39676840215,10161270,587,10589.54,189.47522342802,4749007,253,10594.1875,183.46588235294,4600407,270,10584.0475,201.09261107341,5037571,275,10588.2725,209.05602330314,5239153,313,10584.47,370.43569375699,9280155,519,10596.7225,182.93453211594,4588181,275,10591.6525,211.85121065858,5310898,303
18343.6717,10604.75,216.44358565737,5432734,316,10587.85,305.3755387071,7652711,441,10595.8775,173.79385142948,4358576,246,10585.7375,201.25623628018,5042475,299,10582.78,166.5578888534,4171942,234,10598.835,178.41696563821,4475768,245,10589.9625,406.95200478755,10200252,568,10589.54,188.79320938398,4731913,278,10594.1875,182.88191425723,4585764,260,10584.0475,199.48556943835,4997313,276,10588.2725,222.29116954631,5570839,339,10584.47,363.26313268402,9100468,492,10596.7225,183.44136996133,4600893,260,10591.6525,209.21169571981,5244728,297
18353.6792,10604.75,227.33585657371,5706130,338,10587.85,299.93667198723,7516413,419,10595.8775,174.15164081503,4367549,251,10585.7375,200.32823787667,5019224,283,10582.78,166.25790482274,4164428,232,10598.835,178.74156900263,4483911,252,10589.9625,403.86140035907,10122786,570,10589.54,188.43129588254,4722842,264,10594.1875,183.66548354935,4605412,268,10584.0475,198.65757853978,4976571,280,10588.2725,236.29132915686,5921697,364,10584.47,357.93006546384,8966864,493,10596.7225,182.75531278657,4583686,251,10591.6525,208.70202241813,5231951,301
18363.6866,10604.75,239.33920318725,6007414,359,10587.85,296.37637669593,7427192,430,10595.8775,174.0043063918,4363854,245,10585.7375,198.18315705448,4965479,298,10582.78,166.43560364101,4168879,232,10598.835,178.44144144144,4476382,253,10589.9625,405.54797526431,10165060,551,10589.54,188.2879029684,4719248,266,10594.1875,182.86895314058,4585439,268,10584.0475,197.35084427767,4943836,271,10588.2725,249.68341247357,6257316,388,10584.47,351.79291074565,8813116,516,10596.7225,183.44974283322,4601103,261,10591.6525,206.09457896207,5166585,303
18373.6941,10604.75,249.07812749004,6251861,387,10587.85,291.12729449322,7295650,409,10595.8775,174.16057259061,4367773,245,10585.7375,197.37685092796,4945277,284,10582.78,166.22704407538,4163655,235,10598.835,178.8814478195,4487420,236,10589.9625,401.88258527828,10073187,577,10589.54,187.8781120332,4708977,261,10594.1875,183.55856430708,4602731,260,10584.0475,196.93924394236,4933525,274,10588.2725,262.9899046327,6590790,418,10584.47,346.81670126138,8688452,480,10596.7225,182.61584466329,4580188,263,10591.6525,205.59802943875,5154137,306
18383.7015,10604.75,260.16912350598,6530245,384,10587.85,287.4263367917,7202904,418,10595.8775,174.53355396946,4377127,261,10585.7375,195.52460586709,4898869,272,10582.78,166.42410571702,4168591,235,10598.835,178.4766004943,4477264,260,10589.9625,403.41536006383,10111606,561,10589.54,187.40536227258,4697128,253,10594.1875,182.956889332,4587644,264,10584.0475,195.56887948585,4899196,281,10588.2725,275.27804157855,6898743,416,10584.47,340.82680025547,8538393,485,10596.7225,183.43861887485,4600824,255,10591.6525,203.56527982768,5103178,297
18393.709,10604.75,268.58406374502,6741460,409,10587.85,282.9041500399,7089578,403,10595.8775,177.68886319231,4456259,252,10585.7375,194.74272600279,4879279,278,10582.78,166.17709996806,4162404,251,10598.835,178.84923861915,4486612,244,10589.9625,399.76644723718,10020146,547,10589.54,187.21361315034,4692322,262,10594.1875,183.55609172483,4602669,266,10584.0475,195.12594307613,4888100,282,10588.2725,286.54335421571,7181063,450,10584.47,335.70086220661,8409978,472,10596.7225,182.5750169451,4579164,255,10591.6525,202.82584067972,5084641,302
18403.7165,10604.75,278.59394422311,6992708,428,10587.85,279.53503591381,7005148,385,10595.8775,184.23581482515,4620450,256,10585.7375,193.36611454799,4844788,270,10582.78,166.33695305014,4166408,234,10598.835,178.45762576736,4476788,249,10589.9625,400.88362258129,10048148,554,10589.54,186.87352377913,4683798,266,10594.1875,182.93439680957,4587080,269,10584.0475,193.94427368169,4858498,270,10588.2725,297.60308846415,7458231,464,10584.47,330.18912661664,8271898,466,10596.7225,183.42163390614,4600398,251,10591.6525,200.89660536918,5036277,299
18413.7239,10604.75,285.21868525896,7158989,426,10587.85,275.04293695132,6892576,404,10595.8775,193.44467482755,4851399,265,10585.7375,192.65196567551,4826895,276,10582.78,166.29279782817,4165302,242,10598.835,178.87351510803,4487221,240,10589.9625,396.71881109116,9943757,566,10589.54,186.85912065113,4683437,263,10594.1875,183.55828514457,4602724,289,10584.0475,193.51694543132,4847793,273,10588.2725,307.08319699932,7695812,469,10584.47,324.98578955772,8141544,447,10596.7225,182.57453849528,4579152,249,10591.6525,200.45167338147,5025123,294
