Time::Relative Time!!R,Channel1_R1_Area::EGFP_R1_Area!!R,Channel1_R1_IntensityMean::EGFP_R1_IntensityMean!!R,Channel1_R1_IntensitySum1::EGFP_R1_IntensitySum1!!R,Channel1_R1_IntensityMaximum::EGFP_R1_IntensityMaximum!!R,Channel1_R2_Area::EGFP_R2_Area!!R,Channel1_R2_IntensityMean::EGFP_R2_IntensityMean!!R,Channel1_R2_IntensitySum1::EGFP_R2_IntensitySum1!!R,Channel1_R2_IntensityMaximum::EGFP_R2_IntensityMaximum!!R,Channel1_R3_Area::EGFP_R3_Area!!R,Channel1_R3_IntensityMean::EGFP_R3_IntensityMean!!R,Channel1_R3_IntensitySum1::EGFP_R3_IntensitySum1!!R,Channel1_R3_IntensityMaximum::EGFP_R3_IntensityMaximum!!R,Channel1_R4_Area::EGFP_R4_Area!!R,Channel1_R4_IntensityMean::EGFP_R4_IntensityMean!!R,Channel1_R4_IntensitySum1::EGFP_R4_IntensitySum1!!R,Channel1_R4_IntensityMaximum::EGFP_R4_IntensityMaximum!!R,Channel1_R5_Area::EGFP_R5_Area!!R,Channel1_R5_IntensityMean::EGFP_R5_IntensityMean!!R,Channel1_R5_IntensitySum1::EGFP_R5_IntensitySum1!!R,Channel1_R5_IntensityMaximum::EGFP_R5_IntensityMaximum!!R,Channel1_R6_Area::EGFP_R6_Area!!R,Channel1_R6_IntensityMean::EGFP_R6_IntensityMean!!R,Channel1_R6_IntensitySum1::EGFP_R6_IntensitySum1!!R,Channel1_R6_IntensityMaximum::EGFP_R6_IntensityMaximum!!R
"Ms",,,,,,,,,,,,,,,,,,,,,,,,
10357.7197,2614.113125,190.91591579458,4724978,261,2614.43,174.12596961862,4309966,228,2614.535625,184.95467216095,4578183,248,2614.113125,183.16239039961,4533086,237,2612.95125,165.81639582828,4101966,228,2615.48625,172.1888781197,4263741,241
10367.7272,2614.113125,191.15144046224,4730807,272,2614.43,174.18087427279,4311325,229,2614.535625,184.63935684564,4570378,251,2614.113125,182.8516303689,4525395,254,2612.95125,165.76517907672,4100699,223,2615.48625,172.25082788143,4265275,244
10377.7346,2614.113125,191.07442724959,4728901,258,2614.43,173.86195054945,4303431,262,2614.535625,184.7042782693,4571985,248,2614.113125,183.22158471049,4534551,248,2612.95125,165.86312555583,4103122,235,2615.48625,172.0018173007,4259109,232
10387.7421,2614.113125,191.10663057093,4729698,249,2614.43,173.95281189399,4305680,231,2614.535625,184.42625136347,4565103,248,2614.113125,182.67505757808,4521025,250,2612.95125,165.83931603202,4102533,231,2615.48625,172.15972053954,4263019,243
10397.7495,2614.113125,191.12913653077,4730255,253,2614.43,173.49458629606,4294338,235,2614.535625,184.58522199329,4569038,273,2614.113125,183.04638571255,4530215,249,2612.95125,166.01398657935,4106854,232,2615.48625,171.61247072127,4249468,251
10407.757,2614.113125,191.30308295285,4734560,256,2614.43,173.55264221073,4295775,237,2614.535625,184.27717852382,4561413,245,2614.113125,182.78221342277,4523677,250,2612.95125,165.9331797235,4104855,234,2615.48625,171.71117034165,4251912,230
10417.7645,2614.113125,191.10246878662,4729595,260,2614.43,173.27581609567,4288923,239,2614.535625,184.2263160021,4560154,238,2614.113125,182.74641399653,4522791,245,2612.95125,165.67074945428,4098363,230,2615.48625,171.30163153219,4241771,235
10427.7719,2614.113125,191.29706250758,4734411,252,2614.43,173.40178571429,4292041,235,2614.535625,184.1959762453,4559403,258,2614.113125,182.55561840883,4518069,255,2612.95125,165.75782197429,4100517,257,2615.48625,171.43288102738,4245021,252
10437.7794,2614.113125,191.27354640592,4733829,283,2614.43,173.25561570782,4288423,235,2614.535625,184.18967397891,4559247,249,2614.113125,182.86068123965,4525619,244,2612.95125,165.92954159593,4104765,232,2615.48625,171.14279945077,4237838,245
10447.7868,2614.113125,191.53089013698,4740198,259,2614.43,173.10067873303,4284588,235,2614.535625,184.25003029936,4560741,250,2614.113125,182.69558365995,4521533,258,2612.95125,165.86975503274,4103286,225,2615.48625,171.04599790001,4235441,231
10457.7943,2614.113125,191.08618530042,4729192,255,2614.43,172.92667259211,4280281,231,2614.535625,184.28465236537,4561598,240,2614.113125,182.75784880197,4523074,246,2612.95125,165.81958929582,4102045,235,2615.48625,170.86378321622,4230929,246
10467.8018,2614.113125,191.42648187806,4737614,269,2614.43,172.97959760827,4281591,234,2614.535625,184.00900900901,4554775,247,2614.113125,182.55396177623,4518028,254,2612.95125,165.94215377153,4105077,263,2615.48625,170.89104272676,4231604,237
10477.8092,2614.113125,191.22675663663,4732671,250,2614.43,172.76955397544,4276392,230,2614.535625,184.13238799338,4557829,243,2614.113125,182.84124611095,4525138,248,2612.95125,165.94773223381,4105215,240,2615.48625,170.50848073661,4222131,232
10487.8167,2614.113125,191.79025415168,4746617,262,2614.43,172.96929541047,4281336,239,2614.535625,183.89540661738,4551963,239,2614.113125,182.40244050265,4514278,247,2612.95125,166.03015603525,4107254,221,2615.48625,170.47322510298,4221258,238
10497.8241,2614.113125,191.37132813447,4736249,277,2614.43,172.64669521655,4273351,225,2614.535625,183.98137599483,4554091,244,2614.113125,182.7706574003,4523391,257,2612.95125,165.96487185706,4105639,237,2615.48625,170.25385671594,4215826,236
10507.8316,2614.113125,191.86367125945,4748434,276,2614.43,172.73626373626,4275568,229,2614.535625,184.2238112552,4560092,252,2614.113125,182.37355044648,4513563,246,2612.95125,166.01625030318,4106910,226,2615.48625,170.44148291737,4220472,230
10517.839,2614.113125,191.49606044689,4739336,262,2614.43,172.3969376212,4267169,228,2614.535625,184.0803538965,4556541,246,2614.113125,182.60838821771,4519375,246,2612.95125,165.90767240682,4104224,227,2615.48625,170.12482836605,4212631,232
10527.8465,2614.113125,191.86936845933,4748575,268,2614.43,172.64467517776,4273301,231,2614.535625,184.00848382014,4554762,249,2614.113125,182.37755060811,4513662,261,2612.95125,165.99219823753,4106315,238,2615.48625,170.23313948793,4215313,259
10537.854,2614.113125,191.46482686169,4738563,297,2614.43,172.47579993536,4269121,241,2614.535625,184.10099785885,4557052,246,2614.113125,182.72479696149,4522256,247,2612.95125,165.74504810413,4100201,226,2615.48625,169.83103141911,4205356,223
10547.8614,2614.113125,191.72734251889,4745060,272,2614.43,172.4142291532,4267597,229,2614.535625,184.07146608492,4556321,254,2614.113125,182.3648632268,4513348,249,2612.95125,166.15219500364,4110273,230,2615.48625,169.96623859139,4208704,235
10557.8689,2614.113125,191.69190674371,4744183,280,2614.43,172.21816418875,4262744,244,2614.535625,184.10370460146,4557119,247,2614.113125,182.63432865974,4520017,253,2612.95125,165.80754305118,4101747,233,2615.48625,169.86305629594,4206149,234
10567.8763,2614.113125,192.00161622692,4751848,259,2614.43,172.20685197156,4262464,225,2614.535625,184.11146123702,4557311,257,2614.113125,182.34862014627,4512946,243,2612.95125,166.04365753092,4107588,226,2615.48625,169.85849285195,4206036,244
10577.8838,2614.113125,191.67542122914,4743775,255,2614.43,172.14124111183,4260840,238,2614.535625,184.08031349735,4556540,241,2614.113125,182.5304052689,4517445,243,2612.95125,165.88927965074,4103769,228,2615.48625,169.58294968096,4199213,241
10587.8913,2614.113125,192.0860640834,4753938,288,2614.43,172.24955559147,4263521,253,2614.535625,184.10831010383,4557233,248,2614.113125,182.44030061821,4515215,266,2612.95125,166.05404640634,4107845,229,2615.48625,169.55270172038,4198464,225
10597.8987,2614.113125,191.84144813932,4747884,261,2614.43,172.09154815773,4259610,233,2614.535625,183.99846483255,4554514,244,2614.113125,182.62984363005,4519906,252,2612.95125,165.9276821085,4104719,223,2615.48625,169.49208464583,4196963,228
10607.9062,2614.113125,192.07713442967,4753717,277,2614.43,172.06585326438,4258974,244,2614.535625,184.22134690745,4560031,246,2614.113125,182.29589074306,4511641,244,2612.95125,166.15082059989,4110239,223,2615.48625,169.45880785074,4196139,236
10617.9136,2614.113125,192.33261949978,4760040,295,2614.43,172.20075145443,4262313,244,2614.535625,184.23993051347,4560491,242,2614.113125,182.85441836034,4525464,247,2612.95125,166.02639663675,4107161,245,2615.48625,169.50775381633,4197351,250
10627.9211,2614.113125,192.36268132046,4760784,271,2614.43,171.91241111829,4255176,243,2614.535625,184.313254959,4562306,254,2614.113125,182.44866459251,4515422,251,2612.95125,166.08590023446,4108633,232,2615.48625,169.3671351264,4193869,240
10637.9286,2614.113125,192.28982989212,4758981,263,2614.43,172.08354880414,4259412,226,2614.535625,184.27467377692,4561351,244,2614.113125,182.91341064285,4526924,244,2612.95125,166.0439404964,4107595,233,2615.48625,169.50783458525,4197353,228
10647.936,2614.113125,192.21608953897,4757156,265,2614.43,172.07991273432,4259322,243,2614.535625,184.26376600816,4561081,250,2614.113125,182.41254192089,4514528,250,2612.95125,166.1681219177,4110667,223,2615.48625,169.34411598417,4193299,225
10657.9435,2614.113125,192.02573841367,4752445,266,2614.43,171.69590336135,4249817,226,2614.535625,183.8599765685,4551086,251,2614.113125,182.46337225747,4515786,249,2612.95125,165.90658096855,4104197,225,2615.48625,168.92573297795,4182939,233
10667.9509,2614.113125,192.21685724676,4757175,258,2614.43,171.70592275372,4250065,233,2614.535625,184.06471942795,4556154,249,2614.113125,182.28837528789,4511455,270,2612.95125,166.11670304794,4109395,228,2615.48625,169.26165091673,4191257,254
10677.9584,2614.113125,192.27027354641,4758497,260,2614.43,171.67166289593,4249217,235,2614.535625,184.10200783743,4557077,243,2614.113125,182.70762455049,4521831,242,2612.95125,165.96689303905,4105689,233,2615.48625,169.13795331556,4188194,231
10687.9658,2614.113125,192.36227726373,4760774,262,2614.43,171.70996283129,4250165,239,2614.535625,184.16882802085,4558731,247,2614.113125,182.59182189179,4518965,246,2612.95125,166.1988438839,4111427,236,2615.48625,169.05706324206,4186191,232
10697.9733,2614.113125,192.26073780759,4758261,273,2614.43,171.53361344538,4245800,235,2614.535625,184.00900900901,4554775,246,2614.113125,182.48999959594,4516445,242,2612.95125,166.09200420406,4108784,225,2615.48625,168.95856554398,4183752,231
10707.9808,2614.113125,192.46636227726,4763350,268,2614.43,171.55555106658,4246343,242,2614.535625,184.08592897831,4556679,260,2614.113125,182.52317265344,4517266,250,2612.95125,166.24812030075,4112646,228,2615.48625,168.85699862693,4181237,232
10717.9882,2614.113125,192.58196290759,4766211,256,2614.43,171.51438267615,4245324,226,2614.535625,183.71280248859,4547443,244,2614.113125,182.72099882824,4522162,248,2612.95125,165.9653165171,4105650,231,2615.48625,168.90275422018,4182370,243
10727.9957,2614.113125,192.65283445796,4767965,266,2614.43,171.5088073691,4245186,232,2614.535625,184.14721447905,4558196,239,2614.113125,182.53097094832,4517459,260,2612.95125,166.35221117309,4115221,236,2615.48625,168.70228576044,4177406,231
10738.0031,2614.113125,192.50393955311,4764280,258,2614.43,171.51882676147,4245434,232,2614.535625,183.97450814043,4553921,255,2614.113125,182.762293426,4523184,246,2612.95125,165.97404802328,4105866,228,2615.48625,168.80352960181,4179913,241
10748.0106,2614.113125,192.650975797,4767919,265,2614.43,171.41637039431,4242898,229,2614.535625,184.22373045691,4560090,250,2614.113125,182.60931754818,4519398,249,2612.95125,166.18550408279,4111097,231,2615.48625,168.58533236411,4174510,224
10758.0181,2614.113125,192.90985494363,4774326,269,2614.43,171.56742889464,4246637,229,2614.535625,183.95144022947,4553350,246,2614.113125,182.71194795749,4521938,246,2612.95125,166.19116339235,4111237,235,2615.48625,168.60503998062,4174998,234
10768.0255,2614.113125,192.77756677038,4771052,267,2614.43,171.3311247576,4240788,238,2614.535625,184.12184381691,4557568,246,2614.113125,182.72887793446,4522357,244,2612.95125,166.2248767079,4112071,231,2615.48625,168.5,4172397,240
10778.033,2614.113125,193.06727544547,4778222,258,2614.43,171.47131544926,4244258,225,2614.535625,183.83068718943,4550361,243,2614.113125,182.71566527941,4522030,247,2612.95125,166.23635702159,4112355,228,2615.48625,168.64514174946,4175991,234
10788.0404,2614.113125,193.02517273425,4777180,259,2614.43,171.33152876535,4240798,245,2614.535625,184.06451743223,4556149,242,2614.113125,182.72200897006,4522187,245,2612.95125,166.40916808149,4116630,254,2615.48625,168.34787173896,4168630,219
10798.0479,2614.113125,193.14085417593,4780043,270,2614.43,171.36174854557,4241546,233,2614.535625,183.79125762534,4549385,245,2614.113125,182.64099559578,4520182,240,2612.95125,166.08630447086,4108643,237,2615.48625,168.41753493256,4170355,226
10808.0553,2614.113125,193.24158551861,4782536,264,2614.43,171.19133807369,4237328,237,2614.535625,184.08459580657,4556646,250,2614.113125,182.86427734454,4525708,249,2612.95125,166.49417899588,4118733,251,2615.48625,168.47092318876,4171677,239
10818.0628,2614.113125,193.46951391975,4788177,264,2614.43,171.60229476406,4247500,233,2614.535625,183.95325819093,4553395,241,2614.113125,182.85049901006,4525367,247,2612.95125,166.38434796669,4116016,226,2615.48625,168.380179307,4169430,251
10828.0703,2614.113125,194.32296254394,4809299,263,2614.43,171.29722850679,4239949,232,2614.535625,184.50882721286,4567147,254,2614.113125,183.0004444624,4529078,279,2612.95125,166.69807583475,4123777,229,2615.48625,171.26169130119,4240782,231
10838.0777,2614.113125,199.48276698048,4936999,269,2614.43,177.10997091144,4383826,238,2614.535625,188.67042378702,4670159,259,2614.113125,184.91175401026,4576381,256,2612.95125,166.84606677985,4127438,235,2615.48625,185.24178176238,4586957,249
10848.0852,2614.113125,208.60414562205,5162744,314,2614.43,193.95972042663,4800891,262,2614.535625,201.61026946229,4990459,276,2614.113125,195.00901046507,4826278,263,2612.95125,169.58638531813,4195228,236,2615.48625,207.49014619175,5137871,282
10858.0926,2614.113125,222.17984565033,5498729,303,2614.43,218.83524563672,5416610,305,2614.535625,221.56865834444,5484489,288,2614.113125,214.21532183119,5301615,291,2612.95125,175.94433664807,4352511,257,2615.48625,232.9082868912,5767275,309
10868.1001,2614.113125,237.94751303083,5888963,338,2614.43,242.98226405947,6014297,333,2614.535625,244.68205874036,6056615,323,2614.113125,237.1261061053,5868634,314,2612.95125,184.48027326381,4563673,249,2615.48625,256.68758581698,6356098,342
10878.1076,2614.113125,256.10804476949,6338418,357,2614.43,267.63413057531,6624480,377,2614.535625,267.33123257787,6617250,355,2614.113125,260.14380379005,6438299,338,2612.95125,193.98670062252,4798843,284,2615.48625,279.73806639205,6926874,377
10888.115,2614.113125,272.40106670977,6741654,391,2614.43,288.06973173885,7130302,399,2614.535625,290.11384478649,7181188,385,2614.113125,283.00998020122,7004214,378,2612.95125,203.71311342873,5039455,280,2615.48625,299.49535578709,7416104,409
10898.1225,2614.113125,289.31383086185,7160228,392,2614.43,308.65594699418,7639852,427,2614.535625,310.66917141357,7689994,408,2614.113125,304.28817325953,7530828,410,2612.95125,212.83915433746,5265215,288,2615.48625,318.9839269849,7898680,437
10908.1299,2614.113125,304.29346640268,7530959,411,2614.43,325.5117970265,8057068,451,2614.535625,330.56134609946,8182385,446,2614.113125,324.64301587943,8034590,417,2612.95125,221.6899911068,5484167,308,2615.48625,334.90053307487,8292807,454
10918.1374,2614.113125,318.69134106429,7887292,435,2614.43,341.88029250162,8462221,490,2614.535625,347.68912859047,8606349,451,2614.113125,341.99959594327,8464148,454,2612.95125,229.67434715822,5681684,318,2615.48625,350.32020838381,8674629,461
10928.1449,2614.113125,330.77744555336,8186411,455,2614.43,354.97115384615,8786246,494,2614.535625,364.54296448915,9023532,469,2614.113125,359.27972847388,8891814,461,2612.95125,236.6874444175,5855174,316,2615.48625,363.09401502302,8990934,482
10938.1523,2614.113125,342.34255929533,8472636,463,2614.43,368.1218487395,9111752,500,2614.535625,377.58962549994,9346476,492,2614.113125,373.15002626369,9235090,484,2612.95125,242.74302692214,6004977,325,2615.48625,375.74153945562,9304112,515
10948.1598,2614.113125,350.90949129258,8684659,480,2614.43,378.00909017453,9356481,520,2614.535625,391.10111905628,9680926,509,2614.113125,387.36571174593,9586914,507,2612.95125,248.10473765058,6137615,356,2615.48625,385.17397625394,9537678,510
10958.1672,2614.113125,360.11426724312,8912468,502,2614.43,388.96440691661,9627647,544,2614.535625,401.9253019836,9948857,529,2614.113125,398.24611095398,9856193,515,2612.95125,252.62996200178,6249560,333,2615.48625,395.87181972377,9802578,546
10968.1747,2614.113125,365.68293668431,9050287,507,2614.43,396.47777957337,9813618,601,2614.535625,411.82737445966,10193963,544,2614.113125,409.33952886985,10130744,536,2612.95125,256.21404317245,6338223,369,2615.48625,402.61291495033,9969501,529
10978.1821,2614.113125,372.06323487818,9208193,516,2614.43,404.69044925663,10016898,572,2614.535625,419.65693047307,10387768,552,2614.113125,416.89118752273,10317640,562,2612.95125,259.06075673054,6408645,351,2615.48625,411.10835150634,10179865,546
10988.1896,2614.113125,375.33144773526,9289078,526,2614.43,410.52040239173,10161201,556,2614.535625,427.4907687957,10581679,544,2614.113125,425.22105943675,10523796,570,2612.95125,260.88236720834,6453708,353,2615.48625,416.2302318068,10306693,537
10998.1971,2614.113125,379.7158269021,9397587,529,2614.43,417.21275048481,10326850,588,2614.535625,434.0206035632,10743312,586,2614.113125,431.04820396784,10668012,557,2612.95125,263.04895302773,6507305,351,2615.48625,423.56372667797,10488285,562
11008.2045,2614.113125,380.57553840559,9418864,528,2614.43,421.2367081448,10426451,574,2614.535625,440.22179129802,10896810,575,2614.113125,437.61174188856,10830453,598,2612.95125,263.61379254588,6521278,357,2615.48625,427.03683062757,10574286,569
11018.212,2614.113125,383.40203644592,9488817,538,2614.43,426.63986748546,10560190,632,2614.535625,443.72661899568,10983565,567,2614.113125,440.28809244818,10896690,565,2612.95125,264.20147142049,6535816,353,2615.48625,432.56049592117,10711063,561
11028.2194,2614.113125,383.36280253748,9487846,530,2614.43,429.96856819651,10642582,608,2614.535625,449.50523168909,11126603,593,2614.113125,446.03786011556,11038991,573,2612.95125,264.2286361064,6536488,366,2615.48625,436.16129553348,10800226,574
11038.2269,2614.113125,383.9169259364,9501560,527,2614.43,434.53700711054,10755660,611,2614.535625,451.58154567123,11177998,595,2614.113125,446.28041537032,11044994,570,2612.95125,264.04046406338,6531833,358,2615.48625,439.90671189726,10892970,579
11048.2344,2614.113125,382.58612469191,9468624,553,2614.43,435.75626212023,10785839,602,2614.535625,454.78176382661,11257213,598,2614.113125,449.38753080933,11121892,579,2612.95125,262.85067507478,6502400,361,2615.48625,441.66618205315,10936538,578
11058.2418,2614.113125,382.4473312053,9465189,525,2614.43,439.20450872657,10871190,609,2614.535625,456.14523492102,11290963,592,2614.113125,449.04299163603,11113365,573,2612.95125,262.27326380467,6488116,356,2615.48625,444.89693885793,11016538,586
11068.2493,2614.113125,379.74968685604,9398425,526,2614.43,440.21113445378,10896106,597,2614.535625,457.01527087626,11312499,604,2614.113125,449.85175158592,11133381,583,2612.95125,260.61456059504,6447083,349,2615.48625,445.54466521283,11032577,592
11078.2567,2614.113125,378.89102590004,9377174,535,2614.43,442.53260342599,10953567,607,2614.535625,458.06120470246,11338389,582,2614.113125,448.68891672391,11104602,574,2612.95125,259.36292343763,6416120,340,2615.48625,448.82836604475,11113888,592
11088.2642,2614.113125,375.8710654976,9302433,511,2614.43,442.87306076277,10961994,634,2614.535625,458.54999394013,11350488,602,2614.113125,448.64341993616,11103476,580,2612.95125,257.54551701835,6371161,357,2615.48625,448.32125837978,11101331,570
